TimeStamp,Power,Temperature,Prectotland,Rhoa,Irradiance (G),Irradiance (A),Cloud
2014-10-20 12:00:00,480.4349105952001,30.565,0.0,1.138,706.618,1014.074,0.0
2014-10-20 13:00:00,441.05088887640005,30.998,0.0,1.135,640.765,939.703,0.0
2014-10-20 14:00:00,349.8040925577,30.801,0.0,1.133,484.715,792.593,0.0
2014-10-20 15:00:00,218.6948147472,30.226,0.0,1.132,320.429,582.943,0.0
2014-10-20 16:00:00,98.9353421397,28.27,0.0,1.133,143.503,324.811,0.0
2014-10-20 17:00:00,14.467490779500002,25.249,0.0,1.135,17.009,57.536,0.0
2014-10-20 18:00:00,0.0,24.117,0.0,1.138,0.0,0.0,0.0
2014-10-20 19:00:00,0.0,23.358,0.0,1.141,0.0,0.0,0.0
2014-10-20 20:00:00,0.0,22.625,0.0,1.144,0.0,0.0,0.0
2014-10-20 21:00:00,0.0,21.922,0.0,1.147,0.0,0.0,0.0
2014-10-20 22:00:00,0.0,21.193,0.0,1.15,0.0,0.0,0.0
2014-10-20 23:00:00,0.0,20.428,0.0,1.154,0.0,0.0,0.0
2014-10-21 00:00:00,0.0,19.648,0.0,1.157,0.0,0.0,0.0
2014-10-21 01:00:00,0.0,18.861,0.0,1.161,0.0,0.0,0.0
2014-10-21 02:00:00,0.0,18.143,0.0,1.164,0.0,0.0,0.0
2014-10-21 03:00:00,0.0,17.659,0.0,1.166,0.0,0.0,0.0
2014-10-21 04:00:00,0.0,17.411,0.0,1.168,0.0,0.0,0.0
2014-10-21 05:00:00,0.0,17.309,0.0,1.169,0.0,0.0,0.0
2014-10-21 06:00:00,4.9642531092,17.429,0.0,1.171,13.669,40.576,0.0
2014-10-21 07:00:00,64.7716453461,19.865,0.0,1.172,157.35,296.452,0.0
2014-10-21 08:00:00,169.6131100521,22.174,0.0,1.169,359.187,557.554,0.0
2014-10-21 09:00:00,275.62433325570004,25.598,0.0,1.157,540.685,771.859,0.0
2014-10-21 10:00:00,362.9398101714,29.435,0.0,1.144,674.073,924.749,0.0
2014-10-21 11:00:00,413.6239198872001,30.663,0.0,1.14,717.165,1005.508,0.0
2014-10-21 12:00:00,409.55505466590006,31.409,0.0,1.136,719.652,1008.845,0.0
2014-10-21 13:00:00,384.4025885007,31.747,0.0,1.133,654.562,934.474,0.0
2014-10-21 14:00:00,311.4117897066,31.842,0.0,1.131,549.357,787.59,0.0
2014-10-21 15:00:00,205.9935278742,31.407,0.0,1.13,374.233,577.943,0.0
2014-10-21 16:00:00,94.4069617161,30.133,0.0,1.131,175.363,320.044,0.0
2014-10-21 17:00:00,12.5604380088,28.232,0.0,1.132,20.144,54.69,0.0
2014-10-21 18:00:00,0.0,27.682,0.0,1.135,0.0,0.0,0.0
2014-10-21 19:00:00,0.0,27.198,0.0,1.138,0.0,0.0,0.0
2014-10-21 20:00:00,0.0,26.588,0.0,1.141,0.0,0.0,0.0
2014-10-21 21:00:00,0.0,25.849,0.0,1.144,0.0,0.0,0.0
2014-10-21 22:00:00,0.0,24.842,0.0,1.147,0.0,0.0,0.0
2014-10-21 23:00:00,0.0,23.814,0.0,1.151,0.0,0.0,0.0
2014-10-22 00:00:00,0.0,22.834,0.0,1.154,0.0,0.0,0.0
2014-10-22 01:00:00,0.0,21.882,0.0,1.158,0.0,0.0,0.0
2014-10-22 02:00:00,0.0,21.086,0.0,1.161,0.0,0.0,0.0
2014-10-22 03:00:00,0.0,20.542,0.0,1.163,0.0,0.0,0.0
2014-10-22 04:00:00,0.0,20.076,0.0,1.165,0.0,0.0,0.0
2014-10-22 05:00:00,0.0,19.701,0.0,1.168,0.0,0.0,0.0
2014-10-22 06:00:00,4.573250599500001,19.188,0.0,1.17,12.91,38.207,0.0
2014-10-22 07:00:00,61.02680009579999,20.431,0.0,1.172,153.578,291.687,0.0
2014-10-22 08:00:00,167.2585627878,22.412,0.0,1.171,351.12,552.75,0.0
2014-10-22 09:00:00,274.65582206700003,25.762,0.0,1.159,528.894,766.859,0.0
2014-10-22 10:00:00,359.7027046371,30.104,0.0,1.143,659.513,919.528,0.0
2014-10-22 11:00:00,403.2163608264,31.421,0.0,1.138,712.273,1000.279,0.0
2014-10-22 12:00:00,395.9297952885,32.086,0.0,1.135,716.44,1003.595,0.0
2014-10-22 13:00:00,365.6114769582,32.357,0.0,1.132,653.985,929.423,0.0
2014-10-22 14:00:00,291.99650757750004,32.176,0.0,1.131,513.742,782.56,0.0
2014-10-22 15:00:00,187.3671519753,31.608,0.0,1.13,343.859,573.193,0.0
2014-10-22 16:00:00,82.7441565687,30.148,0.0,1.131,154.878,315.293,0.0
2014-10-22 17:00:00,11.0952763911,27.873,0.0,1.133,16.575,51.936,0.0
2014-10-22 18:00:00,0.0,26.768,0.0,1.136,0.0,0.0,0.0
2014-10-22 19:00:00,0.0,26.137,0.0,1.138,0.0,0.0,0.0
2014-10-22 20:00:00,0.0,25.632,0.0,1.141,0.0,0.0,0.0
2014-10-22 21:00:00,0.0,25.011,0.0,1.144,0.0,0.0,0.0
2014-10-22 22:00:00,0.0,24.283,0.0,1.146,0.0,0.0,0.0
2014-10-22 23:00:00,0.0,23.418,0.0,1.149,0.0,0.0,0.0
2014-10-23 00:00:00,0.0,22.666,0.0,1.152,0.0,0.0,0.0
2014-10-23 01:00:00,0.0,21.823,0.0,1.155,0.0,0.0,0.0
2014-10-23 02:00:00,0.0,21.175,0.0,1.157,0.0,0.0,0.0
2014-10-23 03:00:00,0.0,20.622,0.0,1.16,0.0,0.0,0.008
2014-10-23 04:00:00,0.0,20.079,0.0,1.162,0.0,0.0,0.108
2014-10-23 05:00:00,0.0,19.666,0.0,1.165,0.0,0.0,0.236
2014-10-23 06:00:00,4.135728187800001,19.452,0.0,1.167,11.19,35.916,0.172
2014-10-23 07:00:00,60.1613222463,20.648,0.0,1.168,138.824,286.936,0.341
2014-10-23 08:00:00,161.67598789320002,22.53,0.0,1.167,321.699,547.772,0.741
2014-10-23 09:00:00,263.30505266340003,25.561,0.0,1.157,479.778,761.859,0.924
2014-10-23 10:00:00,351.9114871338,29.512,0.0,1.142,590.378,914.495,0.936
2014-10-23 11:00:00,404.3940031395,30.691,0.0,1.138,622.646,995.029,0.934
2014-10-23 12:00:00,404.5747561218,31.226,0.0,1.135,620.553,998.541,0.932
2014-10-23 13:00:00,368.9702091999,31.38,0.0,1.132,552.208,924.194,0.933
2014-10-23 14:00:00,291.8392662141,31.216,0.0,1.131,430.086,777.56,0.934
2014-10-23 15:00:00,193.8386151702,30.779,0.0,1.13,274.846,568.193,0.935
2014-10-23 16:00:00,85.95868909320001,29.59,0.0,1.13,119.271,310.543,0.928
2014-10-23 17:00:00,11.0175019713,27.969,0.0,1.131,13.945,49.263,0.867
2014-10-23 18:00:00,0.0,27.239,0.0,1.134,0.0,0.0,0.638
2014-10-23 19:00:00,0.0,26.704,0.0,1.136,0.0,0.0,0.278
2014-10-23 20:00:00,0.0,26.262,0.0,1.139,0.0,0.0,0.092
2014-10-23 21:00:00,0.0,25.759,0.0,1.141,0.0,0.0,0.01
2014-10-23 22:00:00,0.0,24.869,0.0,1.144,0.0,0.0,0.001
2014-10-23 23:00:00,0.0,23.842,0.0,1.147,0.0,0.0,0.0
2014-10-24 00:00:00,0.0,22.463,0.001,1.15,0.0,0.0,0.0
2014-10-24 01:00:00,0.0,21.454,0.005,1.153,0.0,0.0,0.0
2014-10-24 02:00:00,0.0,20.6,0.005,1.156,0.0,0.0,0.0
2014-10-24 03:00:00,0.0,20.017,0.004,1.158,0.0,0.0,0.0
2014-10-24 04:00:00,0.0,19.615,0.0,1.16,0.0,0.0,0.0
2014-10-24 05:00:00,0.0,19.305,0.0,1.162,0.0,0.0,0.0
2014-10-24 06:00:00,4.1275455507,19.064,0.0,1.164,8.068,33.703,0.0
2014-10-24 07:00:00,55.87172369460001,20.51,0.0,1.165,104.127,282.294,0.001
2014-10-24 08:00:00,164.57178416580004,22.349,0.0,1.164,263.201,543.0,0.0
2014-10-24 09:00:00,254.0106854109,24.883,0.0,1.156,420.808,756.826,0.0
2014-10-24 10:00:00,339.6205834857,28.921,0.0,1.142,541.482,909.245,0.0
2014-10-24 11:00:00,376.1888864778,30.377,0.0,1.137,624.26,989.975,0.0
2014-10-24 12:00:00,352.10245678740006,30.996,0.0,1.134,626.166,993.312,0.0
2014-10-24 13:00:00,303.79835504700003,31.204,0.0,1.132,564.094,919.17,0.0
2014-10-24 14:00:00,260.9595644634,30.997,0.0,1.13,433.913,772.536,0.0
2014-10-24 15:00:00,163.9823502834,30.413,0.0,1.13,278.478,563.215,0.0
2014-10-24 16:00:00,71.8873660593,28.919,0.0,1.131,116.833,305.891,0.0
2014-10-24 17:00:00,5.5425077532,26.375,0.0,1.134,11.667,46.669,0.001
2014-10-24 18:00:00,0.0,24.596,0.0,1.137,0.0,0.0,0.005
2014-10-24 19:00:00,0.0,23.291,0.0,1.14,0.0,0.0,0.065
2014-10-24 20:00:00,0.0,22.525,0.0,1.144,0.0,0.0,0.155
2014-10-24 21:00:00,0.0,21.908,0.0,1.147,0.0,0.0,0.155
2014-10-24 22:00:00,0.0,21.259,0.0,1.15,0.0,0.0,0.087
2014-10-24 23:00:00,0.0,20.561,0.0,1.153,0.0,0.0,0.013
2014-10-25 00:00:00,0.0,19.934,0.001,1.156,0.0,0.0,0.001
2014-10-25 01:00:00,0.0,19.379,0.001,1.159,0.0,0.0,0.0
2014-10-25 02:00:00,0.0,18.864,0.001,1.161,0.0,0.0,0.0
2014-10-25 03:00:00,0.0,18.433,0.0,1.162,0.0,0.0,0.0
2014-10-25 04:00:00,0.0,18.069,0.0,1.164,0.0,0.0,0.0
2014-10-25 05:00:00,0.0,17.758,0.0,1.166,0.0,0.0,0.0
2014-10-25 06:00:00,3.2163916653,17.617,0.0,1.168,8.026,31.581,0.0
2014-10-25 07:00:00,51.617657252700006,19.876,0.0,1.168,110.722,277.546,0.0
2014-10-25 08:00:00,145.2126565395,22.034,0.0,1.166,282.39,538.022,0.0
2014-10-25 09:00:00,251.797069557,25.014,0.0,1.156,449.888,751.826,0.0
2014-10-25 10:00:00,336.0346701624,28.749,0.0,1.143,577.659,904.216,0.0
2014-10-25 11:00:00,377.89620379830006,30.044,0.0,1.138,655.709,984.746,0.0
2014-10-25 12:00:00,383.49950900580006,30.721,0.0,1.135,659.012,988.062,0.0
2014-10-25 13:00:00,347.7087788031001,31.024,0.0,1.132,596.235,913.941,0.0
2014-10-25 14:00:00,265.3099564401,30.645,0.0,1.131,412.394,767.506,0.0
2014-10-25 15:00:00,167.60976408989998,29.936,0.0,1.131,259.044,558.411,0.0
2014-10-25 16:00:00,73.9364633073,28.102,0.0,1.132,104.551,301.151,0.0
2014-10-25 17:00:00,9.4684624155,26.228,0.0,1.135,9.861,44.166,0.0
2014-10-25 18:00:00,0.0,25.447,0.0,1.138,0.0,0.0,0.0
2014-10-25 19:00:00,0.0,24.849,0.0,1.141,0.0,0.0,0.0
2014-10-25 20:00:00,0.0,24.416,0.0,1.144,0.0,0.0,0.0
2014-10-25 21:00:00,0.0,24.079,0.0,1.147,0.0,0.0,0.0
2014-10-25 22:00:00,0.0,23.654,0.0,1.15,0.0,0.0,0.0
2014-10-25 23:00:00,0.0,23.203,0.0,1.152,0.0,0.0,0.0
2014-10-26 00:00:00,0.0,22.901,0.0,1.155,0.0,0.0,0.0
2014-10-26 01:00:00,0.0,22.354,0.0,1.157,0.0,0.0,0.0
2014-10-26 02:00:00,0.0,21.569,0.0,1.16,0.0,0.0,0.0
2014-10-26 03:00:00,0.0,20.895,0.0,1.162,0.0,0.0,0.0
2014-10-26 04:00:00,0.0,20.356,0.0,1.164,0.0,0.0,0.0
2014-10-26 05:00:00,0.0,19.874,0.0,1.167,0.0,0.0,0.0
2014-10-26 06:00:00,3.258670456800001,19.487,0.0,1.17,6.172,29.545,0.0
2014-10-26 07:00:00,50.9955612111,20.063,0.0,1.172,89.826,272.904,0.0
2014-10-26 08:00:00,131.9079350556,21.461,0.0,1.172,238.108,533.242,0.0
2014-10-26 09:00:00,222.0543797472,24.129,0.0,1.163,391.168,746.826,0.0
2014-10-26 10:00:00,284.0659539399,27.751,0.0,1.15,510.098,898.995,0.0
2014-10-26 11:00:00,320.939265141,29.057,0.0,1.145,574.267,979.496,0.001
2014-10-26 12:00:00,313.34038387740003,29.724,0.0,1.142,576.7,983.008,0.002
2014-10-26 13:00:00,278.7357187494,30.003,0.0,1.139,515.966,908.89,0.002
2014-10-26 14:00:00,211.6623802095,30.03,0.0,1.137,433.549,762.506,0.001
2014-10-26 15:00:00,133.0170520437,29.506,0.0,1.137,278.67,553.661,0.0
2014-10-26 16:00:00,58.0247345205,28.111,0.0,1.138,116.096,296.51,0.0
2014-10-26 17:00:00,7.1933934204000005,26.129,0.0,1.14,10.581,41.744,0.0
2014-10-26 18:00:00,0.0,25.07,0.0,1.143,0.0,0.0,0.0
2014-10-26 19:00:00,0.0,24.246,0.0,1.146,0.0,0.0,0.001
2014-10-26 20:00:00,0.0,23.519,0.0,1.149,0.0,0.0,0.001
2014-10-26 21:00:00,0.0,22.779,0.0,1.152,0.0,0.0,0.0
2014-10-26 22:00:00,0.0,21.921,0.0,1.154,0.0,0.0,0.0
2014-10-26 23:00:00,0.0,21.004,0.0,1.157,0.0,0.0,0.0
2014-10-27 00:00:00,0.0,20.214,0.0,1.16,0.0,0.0,0.0
2014-10-27 01:00:00,0.0,19.644,0.0,1.163,0.0,0.0,0.0
2014-10-27 02:00:00,0.0,19.306,0.0,1.165,0.0,0.0,0.0
2014-10-27 03:00:00,0.0,19.01,0.0,1.167,0.0,0.0,0.0
2014-10-27 04:00:00,0.0,18.624,0.0,1.169,0.0,0.0,0.0
2014-10-27 05:00:00,0.0,18.16,0.0,1.171,0.0,0.0,0.0
2014-10-27 06:00:00,2.7874370700000006,17.969,0.0,1.174,7.168,27.584,0.0
2014-10-27 07:00:00,48.4759623843,19.24,0.0,1.175,115.054,268.278,0.0
2014-10-27 08:00:00,134.3708575308,21.164,0.0,1.173,294.611,528.489,0.0
2014-10-27 09:00:00,227.56844935440003,24.365,0.0,1.162,466.803,741.826,0.0
2014-10-27 10:00:00,306.47209398300004,27.832,0.0,1.15,597.219,893.963,0.0
2014-10-27 11:00:00,357.1320958524,28.865,0.0,1.145,616.345,974.442,0.0
2014-10-27 12:00:00,359.75815597260004,29.531,0.0,1.142,625.793,977.809,0.0
2014-10-27 13:00:00,326.9367012285,29.866,0.0,1.139,569.791,903.691,0.0
2014-10-27 14:00:00,265.3945833924,29.454,0.0,1.138,373.824,757.503,0.0
2014-10-27 15:00:00,174.39187858290003,28.82,0.0,1.137,238.03,548.661,0.0
2014-10-27 16:00:00,74.5159550553,26.955,0.0,1.138,97.297,291.885,0.0
2014-10-27 17:00:00,8.312331010500001,25.245,0.0,1.14,8.68,39.412,0.0
2014-10-27 18:00:00,0.0,24.677,0.0,1.142,0.0,0.0,0.0
2014-10-27 19:00:00,0.0,24.357,0.0,1.145,0.0,0.0,0.0
2014-10-27 20:00:00,0.0,24.143,0.0,1.147,0.0,0.0,0.0
2014-10-27 21:00:00,0.0,23.944,0.0,1.149,0.0,0.0,0.0
2014-10-27 22:00:00,0.0,23.552,0.0,1.151,0.0,0.0,0.0
2014-10-27 23:00:00,0.0,22.898,0.0,1.153,0.0,0.0,0.0
2014-10-28 00:00:00,0.0,22.263,0.024,1.155,0.0,0.0,0.0
2014-10-28 01:00:00,0.0,21.658,0.62,1.158,0.0,0.0,0.0
2014-10-28 02:00:00,0.0,21.112,0.62,1.16,0.0,0.0,0.0
2014-10-28 03:00:00,0.0,20.606,0.596,1.162,0.0,0.0,0.0
2014-10-28 04:00:00,0.0,19.942,0.0,1.164,0.0,0.0,0.002
2014-10-28 05:00:00,0.0,19.018,0.0,1.166,0.0,0.0,0.007
2014-10-28 06:00:00,3.1561010316,18.363,0.0,1.168,5.8,25.706,0.014
2014-10-28 07:00:00,42.254736034500006,19.071,0.0,1.17,94.867,263.659,0.017
2014-10-28 08:00:00,112.4819188713,20.836,0.0,1.17,249.197,523.52,0.013
2014-10-28 09:00:00,151.2666397143,23.035,0.0,1.164,402.359,736.826,0.006
2014-10-28 10:00:00,184.8668711373,27.544,0.0,1.147,518.834,888.767,0.001
2014-10-28 11:00:00,255.9093000651,29.085,0.0,1.142,577.432,969.243,0.006
2014-10-28 12:00:00,279.0656664741,29.613,0.0,1.139,572.537,972.559,0.026
2014-10-28 13:00:00,313.1117721765,29.708,0.002,1.137,501.352,898.637,0.122
2014-10-28 14:00:00,259.420797009,29.333,0.001,1.136,356.86,752.503,0.221
2014-10-28 15:00:00,146.4951355758,28.689,0.0,1.136,203.921,543.907,0.32
2014-10-28 16:00:00,34.347467068200004,27.104,0.0,1.138,76.551,287.243,0.276
2014-10-28 17:00:00,4.0816547640000005,25.36,0.0,1.139,7.359,37.161,0.139
2014-10-28 18:00:00,0.0,24.334,0.0,1.142,0.0,0.0,0.046
2014-10-28 19:00:00,0.0,23.606,0.0,1.145,0.0,0.0,0.021
2014-10-28 20:00:00,0.0,22.865,0.0,1.147,0.0,0.0,0.002
2014-10-28 21:00:00,0.0,22.069,0.0,1.149,0.0,0.0,0.002
2014-10-28 22:00:00,0.0,21.248,0.0,1.151,0.0,0.0,0.001
2014-10-28 23:00:00,0.0,20.39,0.0,1.153,0.0,0.0,0.0
2014-10-29 00:00:00,0.0,19.455,0.055,1.156,0.0,0.0,0.0
2014-10-29 01:00:00,0.0,18.545,0.317,1.158,0.0,0.0,0.0
2014-10-29 02:00:00,0.0,17.838,0.317,1.161,0.0,0.0,0.0
2014-10-29 03:00:00,0.0,17.241,0.262,1.164,0.0,0.0,0.0
2014-10-29 04:00:00,0.0,16.724,0.0,1.167,0.0,0.0,0.0
2014-10-29 05:00:00,0.0,16.332,0.0,1.17,0.0,0.0,0.0
2014-10-29 06:00:00,1.7337345003,16.144,0.0,1.172,6.488,23.9,0.0
2014-10-29 07:00:00,39.3644395386,18.359,0.0,1.174,114.396,259.142,0.0
2014-10-29 08:00:00,111.7753101135,20.758,0.0,1.172,294.442,518.751,0.0
2014-10-29 09:00:00,194.30853783660004,23.524,0.0,1.164,465.62,731.826,0.0
2014-10-29 10:00:00,269.0461102725,27.828,0.0,1.148,594.974,883.713,0.0
2014-10-29 11:00:00,319.43608664220005,29.244,0.0,1.143,617.359,964.192,0.0
2014-10-29 12:00:00,331.7687465796,29.857,0.0,1.14,622.945,967.508,0.0
2014-10-29 13:00:00,310.74910260570005,30.004,0.0,1.138,562.637,893.637,0.0
2014-10-29 14:00:00,255.62508260850004,29.627,0.0,1.138,436.703,747.524,0.005
2014-10-29 15:00:00,164.554958898,28.75,0.0,1.138,278.116,539.128,0.003
2014-10-29 16:00:00,72.55386150209999,26.316,0.0,1.14,112.23,282.716,0.004
2014-10-29 17:00:00,8.0363107836,22.995,0.0,1.143,9.021,34.978,0.032
2014-10-29 18:00:00,0.0,21.488,0.0,1.147,0.0,0.0,0.034
2014-10-29 19:00:00,0.0,20.516,0.0,1.151,0.0,0.0,0.002
2014-10-29 20:00:00,0.0,19.718,0.0,1.155,0.0,0.0,0.0
2014-10-29 21:00:00,0.0,19.012,0.0,1.158,0.0,0.0,0.0
2014-10-29 22:00:00,0.0,18.329,0.0,1.161,0.0,0.0,0.0
2014-10-29 23:00:00,0.0,17.718,0.0,1.164,0.0,0.0,0.0
2014-10-30 00:00:00,0.0,17.272,0.0,1.167,0.0,0.0,0.0
2014-10-30 01:00:00,0.0,17.083,0.0,1.169,0.0,0.0,0.0
2014-10-30 02:00:00,0.0,16.997,0.0,1.17,0.0,0.0,0.0
2014-10-30 03:00:00,0.0,16.825,0.0,1.171,0.0,0.0,0.0
2014-10-30 04:00:00,0.0,16.479,0.0,1.172,0.0,0.0,0.0
2014-10-30 05:00:00,0.0,15.945,0.0,1.174,0.0,0.0,0.004
2014-10-30 06:00:00,2.3619474549,15.419,0.0,1.176,6.114,22.177,0.01
2014-10-30 07:00:00,49.9781528334,17.435,0.0,1.177,115.918,254.629,0.02
2014-10-30 08:00:00,143.19708252299998,20.222,0.0,1.175,301.47,513.999,0.023
2014-10-30 09:00:00,247.1593203189001,23.153,0.0,1.166,475.561,727.043,0.028
2014-10-30 10:00:00,342.12419503020004,27.093,0.0,1.152,605.31,878.713,0.11
2014-10-30 11:00:00,398.4124678677,28.516,0.0,1.147,671.623,958.963,0.198
2014-10-30 12:00:00,408.2026279617,29.265,0.0,1.143,672.465,962.279,0.17
2014-10-30 13:00:00,375.1560031923,29.595,0.0,1.141,611.389,888.604,0.053
2014-10-30 14:00:00,289.8228816549,29.112,0.0,1.139,410.737,742.524,0.0
2014-10-30 15:00:00,191.0480266431,28.297,0.0,1.139,257.233,534.378,0.0
2014-10-30 16:00:00,84.50254526670001,25.715,0.0,1.141,101.205,278.118,0.0
2014-10-30 17:00:00,8.4939705477,22.722,0.0,1.143,7.917,32.898,0.0
2014-10-30 18:00:00,0.0,21.357,0.0,1.147,0.0,0.0,0.0
2014-10-30 19:00:00,0.0,20.36,0.0,1.151,0.0,0.0,0.0
2014-10-30 20:00:00,0.0,19.505,0.0,1.154,0.0,0.0,0.0
2014-10-30 21:00:00,0.0,18.755,0.0,1.158,0.0,0.0,0.0
2014-10-30 22:00:00,0.0,18.084,0.0,1.161,0.0,0.0,0.0
2014-10-30 23:00:00,0.0,17.505,0.0,1.164,0.0,0.0,0.0
2014-10-31 00:00:00,0.0,17.068,0.0,1.167,0.0,0.0,0.009
2014-10-31 01:00:00,0.0,16.797,0.0,1.169,0.0,0.0,0.021
2014-10-31 02:00:00,0.0,16.575,0.0,1.17,0.0,0.0,0.013
2014-10-31 03:00:00,0.0,16.256,0.0,1.172,0.0,0.0,0.008
2014-10-31 04:00:00,0.0,15.778,0.0,1.173,0.0,0.0,0.007
2014-10-31 05:00:00,0.0,15.188,0.0,1.175,0.0,0.0,0.002
2014-10-31 06:00:00,2.5799377032000006,14.635,0.0,1.178,5.35,20.534,0.001
2014-10-31 07:00:00,56.370446599500006,16.611,0.0,1.18,108.391,250.127,0.042
2014-10-31 08:00:00,169.5796022844,19.665,0.0,1.179,290.86,509.347,0.122
2014-10-31 09:00:00,270.3586658553,22.463,0.0,1.171,467.428,722.043,0.036
2014-10-31 10:00:00,354.8147189895001,26.654,0.0,1.155,601.794,873.683,0.018
2014-10-31 11:00:00,408.420081333,28.294,0.0,1.15,664.323,953.939,0.006
2014-10-31 12:00:00,407.0388096324,29.08,0.0,1.146,670.136,957.276,0.0
2014-10-31 13:00:00,350.16618854250004,29.313,0.0,1.144,608.126,883.408,0.0
2014-10-31 14:00:00,270.70943994270004,28.972,0.0,1.142,478.317,737.72,0.0
2014-10-31 15:00:00,185.8507480071,28.115,0.0,1.142,312.688,529.628,0.0
2014-10-31 16:00:00,82.5248665989,25.33,0.0,1.144,130.208,273.602,0.0
2014-10-31 17:00:00,7.512414772500001,21.489,0.0,1.147,9.332,30.884,0.0
2014-10-31 18:00:00,0.0,20.087,0.0,1.151,0.0,0.0,0.0
2014-10-31 19:00:00,0.0,19.261,0.0,1.155,0.0,0.0,0.0
2014-10-31 20:00:00,0.0,18.571,0.0,1.159,0.0,0.0,0.0
2014-10-31 21:00:00,0.0,17.927,0.0,1.162,0.0,0.0,0.0
2014-10-31 22:00:00,0.0,17.288,0.0,1.166,0.0,0.0,0.0
2014-10-31 23:00:00,0.0,16.673,0.0,1.169,0.0,0.0,0.0
2014-11-01 00:00:00,0.0,16.08,0.0,1.171,0.0,0.0,0.0
2014-11-01 01:00:00,0.0,15.464,0.0,1.174,0.0,0.0,0.0
2014-11-01 02:00:00,0.0,14.883,0.0,1.176,0.0,0.0,0.0
2014-11-01 03:00:00,0.0,14.38,0.0,1.177,0.0,0.0,0.0
2014-11-01 04:00:00,0.0,13.967,0.0,1.179,0.0,0.0,0.0
2014-11-01 05:00:00,0.0,13.677,0.0,1.181,0.0,0.0,0.0
2014-11-01 06:00:00,2.5094582766,13.451,0.0,1.182,5.963,18.97,0.0
2014-11-01 07:00:00,52.6011722478,15.914,0.0,1.184,129.795,245.681,0.0
2014-11-01 08:00:00,156.7535694813,19.156,0.0,1.182,328.034,504.707,0.0
2014-11-01 09:00:00,261.6720662358,22.301,0.0,1.172,506.733,717.065,0.0
2014-11-01 10:00:00,344.46282263910007,27.166,0.0,1.154,638.117,868.68,0.0
2014-11-01 11:00:00,390.1972102083,28.733,0.0,1.148,680.076,948.713,0.0
2014-11-01 12:00:00,389.6917583724001,29.504,0.0,1.145,683.096,952.225,0.0
2014-11-01 13:00:00,347.54907325050004,29.773,0.0,1.142,618.736,878.378,0.0
2014-11-01 14:00:00,268.44532606980005,29.558,0.0,1.141,488.473,732.745,0.0
2014-11-01 15:00:00,168.6693593475,28.844,0.0,1.14,319.823,524.878,0.0
2014-11-01 16:00:00,69.64853277690001,26.059,0.0,1.141,132.888,269.2,0.0
2014-11-01 17:00:00,6.5595080826,22.497,0.0,1.144,8.994,28.955,0.0
2014-11-01 18:00:00,0.0,21.234,0.0,1.147,0.0,0.0,0.0
2014-11-01 19:00:00,0.0,20.441,0.0,1.15,0.0,0.0,0.005
2014-11-01 20:00:00,0.0,19.721,0.0,1.153,0.0,0.0,0.004
2014-11-01 21:00:00,0.0,19.073,0.0,1.156,0.0,0.0,0.0
2014-11-01 22:00:00,0.0,18.497,0.0,1.159,0.0,0.0,0.001
2014-11-01 23:00:00,0.0,17.889,0.0,1.162,0.0,0.0,0.005
2014-11-02 00:00:00,0.0,17.197,0.0,1.165,0.0,0.0,0.027
2014-11-02 01:00:00,0.0,16.518,0.0,1.169,0.0,0.0,0.186
2014-11-02 02:00:00,0.0,15.971,0.0,1.171,0.0,0.0,0.467
2014-11-02 03:00:00,0.0,15.586,0.0,1.173,0.0,0.0,0.443
2014-11-02 04:00:00,0.0,15.156,0.0,1.175,0.0,0.0,0.15
2014-11-02 05:00:00,0.0,14.6,0.0,1.177,0.0,0.0,0.012
2014-11-02 06:00:00,2.189396385,14.162,0.0,1.179,5.358,17.477,0.0
2014-11-02 07:00:00,54.00439492140001,16.442,0.0,1.18,123.16,241.236,0.0
2014-11-02 08:00:00,159.432271317,19.858,0.0,1.179,314.665,499.968,0.001
2014-11-02 09:00:00,262.85929251120007,22.688,0.0,1.17,488.263,712.293,0.018
2014-11-02 10:00:00,344.4936757515,27.329,0.0,1.153,615.668,863.68,0.038
2014-11-02 11:00:00,390.2416365078,29.129,0.0,1.146,659.707,943.71,0.049
2014-11-02 12:00:00,396.2119038966,29.871,0.0,1.142,657.478,947.026,0.034
2014-11-02 13:00:00,355.1185817883,30.062,0.0,1.139,587.154,873.375,0.021
2014-11-02 14:00:00,284.438440836,29.721,0.0,1.138,460.292,727.97,0.001
2014-11-02 15:00:00,181.2052422576,28.813,0.0,1.139,291.88,520.345,0.004
2014-11-02 16:00:00,76.9899247821,26.097,0.0,1.14,114.502,264.711,0.019
2014-11-02 17:00:00,6.3948872196,23.421,0.0,1.143,7.322,27.105,0.118
2014-11-02 18:00:00,0.0,23.01,0.0,1.147,0.0,0.0,0.639
2014-11-02 19:00:00,0.0,22.914,0.0,1.15,0.0,0.0,0.786
2014-11-02 20:00:00,0.0,22.487,0.0,1.153,0.0,0.0,0.64
2014-11-02 21:00:00,0.0,21.898,0.0,1.156,0.0,0.0,0.526
2014-11-02 22:00:00,0.0,21.335,0.0,1.158,0.0,0.0,0.326
2014-11-02 23:00:00,0.0,20.919,0.0,1.161,0.0,0.0,0.13
2014-11-03 00:00:00,0.0,20.407,0.0,1.163,0.0,0.0,0.071
2014-11-03 01:00:00,0.0,19.802,0.013,1.165,0.0,0.0,0.092
2014-11-03 02:00:00,0.0,18.973,0.013,1.167,0.0,0.0,0.068
